Date_NZST,Agent,NetNo,Wd,Wsmps,WdSD,WsSD_m,GWd,GWsmps,Tmax,Tmin,Tav,TGmin,RHav,Td,Rhs,RadGWm2,SunM,Rain,SoilM,PresMSL,ET05,ET10,ET20,ET30,ET50,ET100
7/11/2018 4:00,4424,G14722,296,2.7,,,272,4.1,7.6,6.5,,,72,7.6,69,,,0,,1013.8,,,,,,
7/11/2018 4:00,4506,G23464,313,4.3,,,283,6.7,9.2,7.8,,,44,8.5,40,,,0,,1013.2,,,,,,
7/11/2018 5:00,4424,G14722,285,3.6,,,308,6.2,7.6,6.9,,,69,7.4,68,,,0,,1014.2,,,,,,
7/11/2018 5:00,4506,G23464,324,2.1,,,336,4.1,9,7.4,,,43,8.6,42,,,0,,1013.6,,,,,,
7/11/2018 6:00,4424,G14722,294,4.4,,,286,5.1,7.5,6.8,,,68,6.9,67,,,0,,1014.8,,,,,,
7/11/2018 6:00,4506,G23464,332,0.9,,,299,2.1,9.1,8.5,,,41,9.1,41,,,0,,1014.2,,,,,,
7/11/2018 7:00,4424,G14722,327,4.6,,,347,5.7,7.4,6.7,,,67,6.7,67,,,0,,1015.3,,,,,,
7/11/2018 7:00,4506,G23464,88,2.2,,,168,8.8,9.5,6.8,,,51,8.1,64,,,0,,1014.6,,,,,,
7/11/2018 8:00,4424,G14722,318,3.6,,,339,5.7,7.2,6.4,,,65,7,68,,,0,,1015.8,,,,,,
7/11/2018 8:00,4506,G23464,59,2.2,,,96,4.1,8.3,6.8,,,66,6.9,67,,,0,,1015.1,,,,,,
7/11/2018 9:00,4424,G14722,276,4.8,,,297,7.2,7.9,6.9,,,65,7,65,,,0,,1015.8,,,,,,
7/11/2018 9:00,4506,G23464,262,2,,,257,3.1,7.8,6.8,,,64,7.6,61,,,0,,1015.2,,,,,,
7/11/2018 10:00,4424,G14722,326,5.1,,,328,7.7,9.2,7,,,64,9.2,71,,,0,,1015.6,,,,,,
7/11/2018 10:00,4506,G23464,250,2.4,,,259,3.6,9.1,7.7,,,60,9.1,61,,,0,,1014.8,,,,,,
7/11/2018 11:00,4424,G14722,355,8.1,,,339,10.3,10.7,9.2,,,63,10.7,58,,,0,,1015.2,,,,,,
7/11/2018 11:00,4506,G23464,248,2.3,,,250,3.1,9.6,9,,,62,9.3,66,,,0,,1014.4,,,,,,
7/11/2018 12:00,4424,G14722,358,9.8,,,354,12.9,10.9,10.4,,,60,10.7,59,,,0,,1014,,,,,,
7/11/2018 12:00,4506,G23464,231,1.6,,,255,3.1,10.5,9.3,,,69,10.2,72,,,0,,1013.6,,,,,,
7/11/2018 13:00,4424,G14722,348,11.4,,,355,13.4,11.1,10.4,,,62,11.1,64,,,0,,1012.8,,,,,,
7/11/2018 13:00,4506,G23464,54,0.9,,,30,2.6,12.8,10,,,66,12.5,58,,,0,,1012.4,,,,,,
7/11/2018 14:00,4424,G14722,334,12.2,,,345,14.9,12.5,11.1,,,63,12.5,59,,,0,,1012,,,,,,
7/11/2018 14:00,4506,G23464,26,1.3,,,17,3.1,13.1,11.1,,,54,13.1,46,,,0,,1011.6,,,,,,
7/11/2018 15:00,4424,G14722,315,10.2,,,316,13.9,13.4,12.5,,,57,13.4,53,,,0,,1011.8,,,,,,
7/11/2018 15:00,4506,G23464,42,2.5,,,29,5.1,13.7,11.3,,,53,11.5,70,,,0,,1011.4,,,,,,
7/11/2018 16:00,4424,G14722,311,11.6,,,305,15.4,13.5,12.9,,,54,12.9,57,,,0,,1011.8,,,,,,
7/11/2018 16:00,4506,G23464,360,3.1,,,35,5.1,11.7,10.3,,,72,10.3,77,,,0,,1011.1,,,,,,
7/11/2018 17:00,4424,G14722,307,9.4,,,308,12.4,13,12.1,,,59,12.1,62,,,0,,1011.8,,,,,,
7/11/2018 17:00,4506,G23464,28,3.3,,,14,4.6,10.6,8.7,,,71,9,79,,,0,,1010.9,,,,,,
7/11/2018 18:00,4424,G14722,302,8.8,,,308,12.4,12.1,11.7,,,61,11.8,58,,,0,,1011.7,,,,,,
7/11/2018 18:00,4506,G23464,358,3.1,,,18,4.6,9.9,8.6,,,65,9.9,53,,,0,,1011.1,,,,,,
7/11/2018 19:00,4424,G14722,315,9.9,,,301,11.8,12,11.1,,,60,11.2,65,,,0,,1011.9,,,,,,
7/11/2018 19:00,4506,G23464,349,2.7,,,331,4.1,11,8.8,,,45,10.7,35,,,0,,1011.1,,,,,,
7/11/2018 20:00,4424,G14722,312,8.2,,,316,11.3,11.3,10.8,,,66,10.9,66,,,0,,1012.1,,,,,,
7/11/2018 20:00,4506,G23464,132,2.1,,,4,4.1,11.8,10,,,32,10.3,35,,,0,,1011.8,,,,,,
7/11/2018 21:00,4424,G14722,308,9.3,,,307,13.4,11.6,10.9,,,62,11.2,63,,,0,,1011.9,,,,,,
7/11/2018 21:00,4506,G23464,245,2,,,274,4.6,12.5,9.4,,,41,9.4,54,,,0,,1011.7,,,,,,
7/11/2018 22:00,4424,G14722,294,11.4,,,294,14.9,11.9,11.1,,,58,11.8,53,,,0,,1012.4,,,,,,
7/11/2018 22:00,4506,G23464,321,2.5,,,342,5.1,11.7,8.5,,,45,11.7,31,,,0,,1011.6,,,,,,
7/11/2018 23:00,4424,G14722,321,10.7,,,293,13.9,12,11.2,,,57,11.3,58,,,0,,1012.9,,,,,,
7/11/2018 23:00,4506,G23464,149,3.9,,,279,9.8,12.9,10.8,,,38,11.5,40,,,0,,1012.4,,,,,,
7/12/2018 0:00,4424,G14722,292,10.4,,,290,13.4,12.1,11.3,,,54,11.7,54,,,0,,1013.3,,,,,,
7/12/2018 0:00,4506,G23464,225,5.3,,,214,12.4,12.1,9.8,,,47,11.1,54,,,0,,1013.7,,,,,,
7/12/2018 1:00,4424,G14722,287,8.6,,,291,13.4,11.6,10.7,,,58,10.7,64,,,0,,1014.7,,,,,,
7/12/2018 1:00,4506,G23464,251,10.1,,,216,14.4,12.4,10.9,,,48,12.4,41,,,0,,1015.1,,,,,,
7/12/2018 2:00,4424,G14722,258,5.8,,,260,8.8,11.7,10.5,,,55,11,50,,,0,,1016.2,,,,,,
7/12/2018 2:00,4506,G23464,186,7.9,,,180,23.7,12.4,8.6,,,64,8.7,87,,,0,,1016.7,,,,,,
7/12/2018 3:00,4424,G14722,226,1.9,,,265,4.1,12.2,10.9,,,47,11.6,43,,,0,,1018,,,,,,
7/12/2018 3:00,4506,G23464,189,16.1,,,186,20.6,8.7,7.5,,,86,7.7,92,,,0,,1019.3,,,,,,
7/12/2018 4:00,4424,G14722,187,10.9,,,189,16.5,12.2,9.7,,,58,9.8,73,,,0,,1019.7,,,,,,
7/12/2018 4:00,4506,G23464,203,11.8,,,194,16,7.9,6.9,,,91,7,96,,,0.2,,1020.8,,,,,,
7/12/2018 5:00,4424,G14722,196,11.7,,,187,16.5,9.8,9.3,,,72,9.6,72,,,0,,1021.2,,,,,,
7/12/2018 5:00,4506,G23464,194,9.5,,,198,13.9,7.1,6.2,,,98,7.1,100,,,0.6,,1021.8,,,,,,
7/12/2018 6:00,4424,G14722,204,9.7,,,187,14.9,9.6,8.4,,,71,8.5,71,,,0,,1022.5,,,,,,
7/12/2018 6:00,4506,G23464,248,8.6,,,214,12.9,7.4,7,,,91,7.1,87,,,0,,1023.2,,,,,,
7/12/2018 7:00,4424,G14722,199,9.7,,,200,15.4,8.5,8,,,73,8.1,73,,,0,,1023.7,,,,,,
7/12/2018 7:00,4506,G23464,284,5.1,,,273,7.2,7.1,6.3,,,87,6.4,83,,,0,,1024.4,,,,,,
7/12/2018 8:00,4424,G14722,199,9.1,,,199,13.9,8.4,8.1,,,72,8.3,71,,,0,,1024.8,,,,,,
7/12/2018 8:00,4506,G23464,268,5,,,284,7.7,6.7,6.3,,,80,6.6,79,,,0,,1025.4,,,,,,
7/12/2018 9:00,4424,G14722,183,9.5,,,183,12.4,8.7,8.3,,,72,8.7,74,,,0,,1025.5,,,,,,
7/12/2018 9:00,4506,G23464,262,4.7,,,277,7.7,6.9,6.7,,,75,6.8,72,,,0,,1026.1,,,,,,
7/12/2018 10:00,4424,G14722,195,7.6,,,183,11.3,9.3,8.7,,,69,9.3,65,,,0,,1026.5,,,,,,
7/12/2018 10:00,4506,G23464,245,4.6,,,245,6.7,7.7,6.8,,,71,7.7,70,,,0,,1026.9,,,,,,
7/12/2018 11:00,4424,G14722,186,6.8,,,183,10.3,9.8,9.2,,,62,9.7,61,,,0,,1027.4,,,,,,
7/12/2018 11:00,4506,G23464,214,4.6,,,215,7.2,7.9,7.6,,,64,7.7,58,,,0,,1027.6,,,,,,
7/12/2018 12:00,4424,G14722,185,7.5,,,187,10.3,9.8,9.5,,,61,9.6,61,,,0,,1027.5,,,,,,
7/12/2018 12:00,4506,G23464,209,5.6,,,216,7.7,8.2,7.7,,,58,8.1,55,,,0,,1027.4,,,,,,
7/12/2018 13:00,4424,G14722,192,6.4,,,183,8.8,10.1,9.7,,,60,9.9,59,,,0,,1027.4,,,,,,
7/12/2018 13:00,4506,G23464,194,4.1,,,212,6.2,8.5,8.1,,,55,8.4,56,,,0,,1027.2,,,,,,
7/12/2018 14:00,4424,G14722,181,5.4,,,173,7.7,10,9.6,,,59,9.9,59,,,0,,1027.3,,,,,,
7/12/2018 14:00,4506,G23464,191,3.3,,,195,5.1,8.6,8.4,,,55,8.4,54,,,0,,1027,,,,,,
7/12/2018 15:00,4424,G14722,171,4.3,,,177,6.2,10.1,9.4,,,59,9.4,60,,,0,,1027.4,,,,,,
7/12/2018 15:00,4506,G23464,161,2.9,,,162,4.1,8.5,8.2,,,56,8.2,55,,,0,,1027.1,,,,,,
7/12/2018 16:00,4424,G14722,157,2.8,,,174,4.1,9.6,9.4,,,60,9.4,62,,,0,,1027.7,,,,,,
7/12/2018 16:00,4506,G23464,133,2.5,,,156,3.6,8.4,7.6,,,56,7.8,55,,,0,,1027.5,,,,,,
7/12/2018 17:00,4424,G14722,149,2.4,,,159,3.6,9.4,9.3,,,60,9.3,62,,,0,,1028,,,,,,
7/12/2018 17:00,4506,G23464,65,1.8,,,123,2.6,8,7.3,,,56,7.3,59,,,0,,1027.6,,,,,,
7/12/2018 18:00,4424,G14722,127,2.6,,,135,3.6,9.5,9.3,,,60,9.4,59,,,0,,1028.3,,,,,,
7/12/2018 18:00,4506,G23464,14,2.1,,,8,3.1,7.3,5.3,,,68,5.4,78,,,0,,1027.9,,,,,,
7/12/2018 19:00,4424,G14722,73,1.5,,,127,3.1,9.5,9.3,,,60,9.3,61,,,0,,1028.6,,,,,,
7/12/2018 19:00,4506,G23464,355,2.1,,,360,2.6,5.6,4.9,,,76,4.9,74,,,0,,1028.1,,,,,,
7/12/2018 20:00,4424,G14722,42,1.6,,,29,2.6,9.4,9,,,63,9.1,66,,,0,,1028.9,,,,,,
7/12/2018 20:00,4506,G23464,341,2.5,,,357,3.6,5.1,4.6,,,75,4.6,75,,,0,,1028.4,,,,,,
7/12/2018 21:00,4424,G14722,289,2.4,,,279,4.1,9.1,7.7,,,68,7.7,71,,,0,,1029,,,,,,
7/12/2018 21:00,4506,G23464,358,2.5,,,352,3.6,4.8,4.2,,,77,4.2,77,,,0,,1028.2,,,,,,
7/12/2018 22:00,4424,G14722,284,3.9,,,286,5.1,7.8,7.5,,,71,7.5,72,,,0,,1028.8,,,,,,
7/12/2018 22:00,4506,G23464,1,2.8,,,24,4.6,4.9,3.8,,,79,4.5,79,,,0,,1027.8,,,,,,
7/12/2018 23:00,4424,G14722,298,5,,,313,6.2,8.1,7.1,,,75,8.1,75,,,0,,1028.6,,,,,,
7/12/2018 23:00,4506,G23464,6,2.6,,,19,5.1,5.5,4.3,,,77,5.4,75,,,0,,1027.6,,,,,,
7/13/2018 0:00,4424,G14722,325,6.6,,,323,8.2,8.4,8.1,,,73,8.3,71,,,0,,1028.3,,,,,,
7/13/2018 0:00,4506,G23464,324,1.2,,,18,2.6,5.7,5.3,,,73,5.5,71,,,0,,1027.4,,,,,,
7/13/2018 1:00,4424,G14722,339,7.2,,,337,8.8,8.8,8.3,,,72,8.7,71,,,0,,1027.9,,,,,,
7/13/2018 1:00,4506,G23464,48,0.6,,,43,1.5,6.2,5.5,,,70,5.6,71,,,0,,1027,,,,,,
7/13/2018 2:00,4424,G14722,339,8.4,,,341,10.3,8.9,8.7,,,71,8.8,71,,,0,,1027.6,,,,,,
7/13/2018 2:00,4506,G23464,73,1.4,,,91,2.1,5.9,5.6,,,74,5.7,75,,,0,,1026.7,,,,,,
7/13/2018 3:00,4424,G14722,340,9.5,,,339,11.8,9,8.8,,,72,8.8,74,,,0,,1027.1,,,,,,
7/13/2018 3:00,4506,G23464,90,0.8,,,42,1.5,5.8,5.1,,,73,5.3,71,,,0,,1026.1,,,,,,
7/13/2018 4:00,4424,G14722,335,10.6,,,337,12.4,8.8,8.6,,,75,8.6,75,,,0,,1026.5,,,,,,
7/13/2018 4:00,4506,G23464,220,1.6,,,219,3.6,5.5,4.1,,,76,4.8,80,,,0,,1025.1,,,,,,
7/13/2018 5:00,4424,G14722,343,10.9,,,334,12.9,9,8.5,,,75,9,75,,,0,,1026,,,,,,
7/13/2018 5:00,4506,G23464,231,5.1,,,227,6.2,5.1,4.7,,,86,5.1,91,,,0,,1024.4,,,,,,
7/13/2018 6:00,4424,G14722,341,11.3,,,342,13.4,9.2,9,,,76,9.1,76,,,0,,1025.6,,,,,,
7/13/2018 6:00,4506,G23464,222,5.4,,,226,6.7,5.8,5.1,,,91,5.5,91,,,0,,1023.9,,,,,,
7/13/2018 7:00,4424,G14722,344,11.6,,,342,13.9,9.5,9,,,76,9.3,76,,,0,,1025.4,,,,,,
7/13/2018 7:00,4506,G23464,234,3.6,,,222,5.1,5.8,5.3,,,88,5.5,86,,,0,,1023.5,,,,,,
7/13/2018 8:00,4424,G14722,342,11.5,,,340,13.4,9.5,9,,,77,9.3,79,,,0,,1025.1,,,,,,
7/13/2018 8:00,4506,G23464,358,1.2,,,355,2.6,5.6,4.6,,,78,4.8,70,,,0,,1023.5,,,,,,
7/13/2018 9:00,4424,G14722,342,11.3,,,343,13.9,9.5,9.3,,,79,9.4,80,,,0,,1024.8,,,,,,
7/13/2018 9:00,4506,G23464,1,2.4,,,10,3.1,6.6,4.8,,,69,6.6,65,,,0,,1023.4,,,,,,
7/13/2018 10:00,4424,G14722,333,12,,,335,14.4,9.8,9.3,,,77,9.7,73,,,0,,1024.3,,,,,,
7/13/2018 10:00,4506,G23464,349,2.1,,,3,3.1,8.7,6.7,,,68,8.7,67,,,0,,1022.9,,,,,,
7/13/2018 11:00,4424,G14722,333,13.2,,,332,16,10.2,9.7,,,71,10.2,68,,,0,,1023.7,,,,,,
7/13/2018 11:00,4506,G23464,9,2.2,,,4,3.6,10.2,8.7,,,58,9.8,51,,,0,,1022.5,,,,,,
7/13/2018 12:00,4424,G14722,336,14,,,339,17,11.1,10.2,,,65,11.1,62,,,0,,1022.9,,,,,,
7/13/2018 12:00,4506,G23464,20,2.4,,,27,3.6,11.1,9.8,,,52,10.8,47,,,0,,1021.5,,,,,,
7/13/2018 13:00,4424,G14722,335,14.6,,,334,19,11.8,11.1,,,58,11.8,57,,,0,,1021.5,,,,,,
7/13/2018 13:00,4506,G23464,102,1.6,,,5,3.6,11.7,10.3,,,47,10.3,47,,,0,,1020.6,,,,,,
7/13/2018 14:00,4424,G14722,332,15.4,,,329,19,12.1,11.8,,,55,12.1,56,,,0,,1020.9,,,,,,
7/13/2018 14:00,4506,G23464,186,1,,,215,2.6,11.6,9.4,,,52,9.4,56,,,0,,1020,,,,,,
7/13/2018 15:00,4424,G14722,328,15,,,324,18.5,12.4,12.1,,,55,12.2,54,,,0,,1020.2,,,,,,
7/13/2018 15:00,4506,G23464,96,1.1,,,219,2.6,10.5,9.2,,,56,10.2,49,,,0,,1019.6,,,,,,
7/13/2018 16:00,4424,G14722,327,16,,,329,20.1,12.4,12,,,54,12.1,56,,,0,,1020.1,,,,,,
7/13/2018 16:00,4506,G23464,192,0.4,,,345,1.5,12.1,10.2,,,51,11.6,52,,,0,,1019.2,,,,,,
7/13/2018 17:00,4424,G14722,335,15.6,,,328,19.6,12.1,11.6,,,57,11.6,60,,,0,,1020.2,,,,,,
7/13/2018 17:00,4506,G23464,3,1.8,,,356,4.1,11.6,7.7,,,59,8.1,69,,,0,,1019.3,,,,,,
7/13/2018 18:00,4424,G14722,338,14.8,,,336,18.5,11.6,11.2,,,60,11.2,62,,,0,,1020.6,,,,,,
7/13/2018 18:00,4506,G23464,51,2.9,,,8,4.6,8.2,6.6,,,70,7.2,72,,,0,,1019.3,,,,,,
7/13/2018 19:00,4424,G14722,334,15.9,,,339,19.6,11.1,10.8,,,61,10.9,62,,,0,,1020.3,,,,,,
7/13/2018 19:00,4506,G23464,15,3.1,,,349,5.1,7.3,6.3,,,70,6.7,68,,,0,,1019.7,,,,,,
7/13/2018 20:00,4424,G14722,330,15.1,,,330,19,10.9,10.7,,,62,10.7,62,,,0,,1020.6,,,,,,
7/13/2018 20:00,4506,G23464,3,3.6,,,10,5.1,7.3,6.1,,,68,6.2,72,,,0,,1019.9,,,,,,
7/13/2018 21:00,4424,G14722,330,13.2,,,328,17.5,10.9,10.3,,,63,10.4,64,,,0,,1021.2,,,,,,
7/13/2018 21:00,4506,G23464,318,2,,,6,4.6,8.7,5.8,,,59,8.6,47,,,0,,1020,,,,,,
7/13/2018 22:00,4424,G14722,327,13.4,,,323,17,10.8,10.3,,,63,10.7,62,,,0,,1020.4,,,,,,
7/13/2018 22:00,4506,G23464,352,1.1,,,293,3.6,9.4,7.6,,,53,7.8,59,,,0,,1020.2,,,,,,
7/13/2018 23:00,4424,G14722,332,12.4,,,321,17,10.8,9.9,,,64,10,68,,,0,,1021.5,,,,,,
7/13/2018 23:00,4506,G23464,175,0.9,,,217,2.1,8.4,7.8,,,59,8.1,58,,,0,,1020.4,,,,,,
7/14/2018 0:00,4424,G14722,322,11.5,,,321,14.4,10.2,9.8,,,66,10.1,65,,,0,,1021.2,,,,,,
7/14/2018 0:00,4506,G23464,231,1.1,,,257,3.1,9,7.6,,,54,8.1,53,,,0,,1020.7,,,,,,
7/14/2018 1:00,4424,G14722,328,12.8,,,330,16.5,10.3,9.9,,,66,10.2,65,,,0,,1021,,,,,,
7/14/2018 1:00,4506,G23464,239,1.8,,,237,3.6,9.1,8,,,50,8.3,48,,,0,,1020.5,,,,,,
7/14/2018 2:00,4424,G14722,329,11.8,,,328,16,10.4,9.9,,,66,10,67,,,0,,1021.8,,,,,,
7/14/2018 2:00,4506,G23464,254,2.8,,,227,4.1,9.4,8.3,,,44,8.8,40,,,0,,1020.7,,,,,,
7/14/2018 3:00,4424,G14722,327,10.6,,,325,12.4,10.4,9.9,,,66,10.4,65,,,0,,1021.6,,,,,,
7/14/2018 3:00,4506,G23464,310,1.6,,,4,3.6,9.6,7.3,,,46,9.2,38,,,0,,1020.4,,,,,,
7/14/2018 4:00,4424,G14722,327,8.9,,,324,11.3,10.5,9.9,,,66,10,67,,,0,,1021.6,,,,,,
7/14/2018 4:00,4506,G23464,340,1.4,,,357,3.6,9.2,7.5,,,40,8.7,39,,,0,,1020.5,,,,,,
7/14/2018 5:00,4424,G14722,331,9.8,,,331,12.9,10.2,9.9,,,67,9.9,69,,,0,,1021.3,,,,,,
7/14/2018 5:00,4506,G23464,287,1.3,,,339,2.6,9.3,8.5,,,37,9.2,35,,,0,,1020.5,,,,,,
7/14/2018 6:00,4424,G14722,328,9.3,,,330,11.3,10.1,9.7,,,67,10,68,,,0,,1021.4,,,,,,
7/14/2018 6:00,4506,G23464,304,2.6,,,332,3.6,9.9,7.8,,,37,9,36,,,0,,1020.4,,,,,,
7/14/2018 7:00,4424,G14722,336,9.1,,,330,10.8,10.3,9.9,,,68,10.2,68,,,0,,1021.7,,,,,,
7/14/2018 7:00,4506,G23464,295,2.5,,,293,3.6,9.8,8.7,,,38,9.5,36,,,0,,1020.9,,,,,,
7/14/2018 8:00,4424,G14722,341,8.8,,,343,10.3,10.3,9.9,,,68,9.9,69,,,0,,1022.3,,,,,,
7/14/2018 8:00,4506,G23464,327,2.1,,,285,3.6,10.8,8.9,,,34,10.4,31,,,0,,1021.2,,,,,,
7/14/2018 9:00,4424,G14722,333,8,,,341,9.8,10.3,9.9,,,68,10.3,67,,,0,,1022.5,,,,,,
7/14/2018 9:00,4506,G23464,335,2.8,,,323,4.6,10.8,9.2,,,36,9.5,41,,,0,,1021.5,,,,,,
7/14/2018 10:00,4424,G14722,341,7.1,,,343,8.8,10.7,10.3,,,70,10.5,74,,,0,,1022.9,,,,,,
7/14/2018 10:00,4506,G23464,282,2.7,,,312,4.1,10.6,9.4,,,44,9.7,52,,,0,,1021.8,,,,,,
7/14/2018 11:00,4424,G14722,339,7,,,337,8.2,11.4,10.5,,,71,11.3,69,,,0,,1023.2,,,,,,
7/14/2018 11:00,4506,G23464,37,1.4,,,76,3.6,12.1,9.8,,,50,11.4,54,,,0,,1022,,,,,,
7/14/2018 12:00,4424,G14722,350,6.3,,,336,7.7,12.1,11.3,,,71,11.9,74,,,0,,1022.7,,,,,,
7/14/2018 12:00,4506,G23464,37,3,,,3,4.6,11.7,10.8,,,55,11.7,64,,,0,,1021.7,,,,,,
7/14/2018 13:00,4424,G14722,352,6.6,,,341,8.2,12.2,11.7,,,72,12.1,74,,,0,,1022.1,,,,,,
7/14/2018 13:00,4506,G23464,40,2.3,,,59,3.6,13.1,11.6,,,54,11.9,57,,,0,,1021.3,,,,,,
7/14/2018 14:00,4424,G14722,8,6.6,,,4,8.2,12.2,11.7,,,73,11.8,73,,,0,,1021.5,,,,,,
7/14/2018 14:00,4506,G23464,48,2,,,64,3.6,13.3,11.1,,,52,11.4,51,,,0,,1021.2,,,,,,
7/14/2018 15:00,4424,G14722,11,6.4,,,12,8.2,12,11.7,,,73,11.8,75,,,0,,1021.4,,,,,,
7/14/2018 15:00,4506,G23464,271,1.4,,,51,3.1,12.6,11.3,,,45,12.5,38,,,0,,1021.3,,,,,,
7/14/2018 16:00,4424,G14722,25,5.5,,,21,6.7,11.8,11.2,,,79,11.3,83,,,0,,1021.5,,,,,,
7/14/2018 16:00,4506,G23464,211,0.9,,,216,2.1,12.4,9.9,,,52,10.1,62,,,0,,1021.8,,,,,,
7/14/2018 17:00,4424,G14722,42,5.1,,,36,6.7,,,,,84,11.1,86,,,0,,1021.8,,,,,,
7/14/2018 17:00,4506,G23464,214,2.3,,,221,3.1,10.7,8.2,,,68,8.2,92,,,0,,1022.6,,,,,,
7/14/2018 18:00,4424,G14722,126,4,,,38,6.2,11.2,10.4,,,86,10.4,86,,,0,,1022.8,,,,,,
7/14/2018 18:00,4506,G23464,242,3.8,,,238,5.1,8.5,8,,,93,8,92,,,0,,1023,,,,,,
7/14/2018 19:00,4424,G14722,263,1.9,,,4,3.6,11.1,10.4,,,86,10.7,85,,,0,,1023.3,,,,,,
7/14/2018 19:00,4506,G23464,194,4.6,,,228,6.2,8.8,7.4,,,79,7.6,79,,,0,,1023.5,,,,,,
7/14/2018 20:00,4424,G14722,198,3.2,,,174,5.1,10.7,8.5,,,80,9.3,74,,,0,,1023.8,,,,,,
7/14/2018 20:00,4506,G23464,205,2.9,,,201,3.6,8.1,7.5,,,79,7.9,82,,,0,,1023.7,,,,,,
7/14/2018 21:00,4424,G14722,215,4,,,200,5.7,10.8,8.8,,,69,10.3,68,,,0,,1023.8,,,,,,
7/14/2018 21:00,4506,G23464,231,3.8,,,225,4.6,8,7.5,,,77,7.9,72,,,0,,1023.7,,,,,,
7/14/2018 22:00,4424,G14722,188,4,,,189,6.2,10.9,9.4,,,72,9.5,76,,,0,,1023.6,,,,,,
7/14/2018 22:00,4506,G23464,17,2.6,,,224,4.6,8.2,5.3,,,74,6,80,,,0,,1024.2,,,,,,
7/14/2018 23:00,4424,G14722,184,5.7,,,197,8.2,9.7,8.6,,,70,9.7,72,,,0,,1023.4,,,,,,
7/14/2018 23:00,4506,G23464,343,1.8,,,350,3.1,8,6.2,,,74,7.1,68,,,0,,1023.9,,,,,,
7/15/2018 0:00,4424,G14722,206,5.8,,,203,8.8,10,8.8,,,70,10,67,,,0,,1023.3,,,,,,
7/15/2018 0:00,4506,G23464,270,3.2,,,271,4.6,8,6.5,,,65,6.7,68,,,0,,1024,,,,,,
7/15/2018 1:00,4424,G14722,196,7.1,,,204,9.3,10.1,9.2,,,70,9.6,74,,,0,,1022.8,,,,,,
7/15/2018 1:00,4506,G23464,268,1.1,,,268,2.6,7.7,6.7,,,67,6.8,68,,,0,,1023.5,,,,,,
7/15/2018 2:00,4424,G14722,196,6.5,,,196,9.3,9.9,9.4,,,75,9.5,77,,,0,,1022.7,,,,,,
7/15/2018 2:00,4506,G23464,250,0.6,,,262,2.1,7.5,6.8,,,69,7.3,66,,,0,,1023.7,,,,,,
7/15/2018 3:00,4424,G14722,206,4.9,,,198,8.8,10.3,9.5,,,78,10,76,,,0,,1022.5,,,,,,
7/15/2018 3:00,4506,G23464,268,1.2,,,268,2.6,8,7.2,,,68,7.3,72,,,0,,1023.5,,,,,,
7/15/2018 4:00,4424,G14722,189,5.8,,,193,9.3,10.4,9.3,,,76,9.4,78,,,0,,1022.1,,,,,,
7/15/2018 4:00,4506,G23464,222,2,,,247,3.1,7.8,7,,,74,7.8,78,,,0,,1022.8,,,,,,
7/15/2018 5:00,4424,G14722,202,5.4,,,193,8.2,9.9,9.1,,,76,9.9,75,,,0,,1021.9,,,,,,
7/15/2018 5:00,4506,G23464,208,1.4,,,205,2.6,7.7,7,,,80,7.1,85,,,0,,1022.8,,,,,,
7/15/2018 6:00,4424,G14722,204,5.3,,,200,8.2,10.3,9.2,,,76,9.9,75,,,0,,1021.6,,,,,,
7/15/2018 6:00,4506,G23464,231,1.5,,,191,2.6,7.5,7.1,,,89,7.2,92,,,0,,1022.6,,,,,,
7/15/2018 7:00,4424,G14722,204,5.6,,,207,9.3,10.7,9.9,,,78,10.7,81,,,0,,1021.5,,,,,,
7/15/2018 7:00,4506,G23464,273,1.3,,,276,2.6,7.3,6.8,,,91,7.3,92,,,0,,1022.3,,,,,,
7/15/2018 8:00,4424,G14722,174,5.4,,,200,8.8,11,10.3,,,81,10.9,82,,,0,,1021.4,,,,,,
7/15/2018 8:00,4506,G23464,355,1.2,,,276,2.6,7.8,7.2,,,91,7.6,90,,,0.2,,1022.2,,,,,,
7/15/2018 9:00,4424,G14722,135,6.2,,,130,9.3,11.6,10.9,,,81,11.6,79,,,0,,1021,,,,,,
7/15/2018 9:00,4506,G23464,31,1.6,,,71,4.1,7.8,7.5,,,94,7.6,97,,,0.4,,1022,,,,,,
7/15/2018 10:00,4424,G14722,150,6,,,169,10.8,11.6,11.2,,,82,11.6,82,,,0,,1020.8,,,,,,
7/15/2018 10:00,4506,G23464,25,1.9,,,21,4.6,7.9,7.4,,,98,7.7,100,,,2,,1021.5,,,,,,
7/15/2018 11:00,4424,G14722,127,5.8,,,104,10.3,12,11.7,,,80,11.8,80,,,0,,1020.9,,,,,,
7/15/2018 11:00,4506,G23464,48,4.2,,,39,9.3,9.5,7.1,,,100,9.5,100,,,3.8,,1021,,,,,,
7/15/2018 12:00,4424,G14722,92,6.7,,,100,9.8,12.1,11.7,,,79,12.1,76,,,0,,1019.9,,,,,,
7/15/2018 12:00,4506,G23464,48,7.1,,,40,10.8,10.1,9.5,,,100,10.1,100,,,0,,1020.4,,,,,,
7/15/2018 13:00,4424,G14722,93,9.4,,,78,13.4,12.3,12,,,76,12.2,75,,,0,,1019.2,,,,,,
7/15/2018 13:00,4506,G23464,45,7.2,,,48,11.8,10.8,10,,,100,10.5,100,,,0,,1019.5,,,,,,
7/15/2018 14:00,4424,G14722,78,9.3,,,81,12.9,12.2,12,,,76,12.1,77,,,0,,1018,,,,,,
